"Report Refresh Date";"Owner Principal Name";"Is Deleted";"Last Activity Date";"Report Period";"Site Id";"Site URL";"Owner Display Name";"Site Sensitivity Label Id";"External Sharing";"Unmanaged Device Policy";"Geo Location";"File Count";"Active File Count";"Page View Count";"Visited Page Count";"Anonymous Link Count";"Company Link Count";"Secure Link For Guest Count";"Secure Link For Member Count";"Storage Used (Byte)";"Storage Allocated (Byte)";"Root Web Template"
"2023-07-30";"5659@anonimo.com";"False";;180;"23c93ecc-e08a-4d0c-b368-0e26af588aec";"https://lanlinkonline.sharepoint.com/sites/teste647";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1508186;1099511627776;"Group"
"2023-07-30";"2619@anonimo.com";"False";"2022-01-17";180;"23f8cdc5-95c1-41c1-aa84-967eec5f131b";"https://lanlinkonline.sharepoint.com/sites/SDIA-ContrataoN1N2eSupervisor";;;"True";"None";"BRA";87;0;0;0;0;0;0;0;20517397;1099511627776;"Group"
"2023-07-30";"443@anonimo.com";"False";;180;"2404a8e5-c33b-4a25-b1ce-9d051fb1d460";"https://lanlinkonline.sharepoint.com/sites/CadnciaQ229042020";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1455023;1099511627776;"Group"
"2023-07-30";"605@anonimo.com";"False";"2020-10-14";180;"244791bb-7950-4b08-a307-db8f70153ae4";"https://lanlinkonline.sharepoint.com/sites/DIRETORIAWORKSHOP";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1552562;1099511627776;"Group"
"2023-07-30";"165@anonimo.com";"False";;180;"246adbfd-e186-460f-871f-16b70fd2d0ad";"https://lanlinkonline.sharepoint.com/sites/AlinhamentoComercial-Deborah";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1450810;1099511627776;"Group"
"2023-07-30";"2159@anonimo.com";"False";"2018-12-26";180;"246e9e0c-2438-4880-9fd8-7b3b1921ba0c";"https://lanlinkonline.sharepoint.com/sites/MarcianaLLK";;;"True";"None";"BRA";4;0;0;0;0;0;0;0;1574070;1099511627776;"Group"
"2023-07-30";"1520@anonimo.com";"False";;180;"247b3a77-acb1-4e1d-8cc8-69d8601134c6";"https://lanlinkonline.sharepoint.com/sites/FECHAMENTODLDIRETORIA";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1458149;1099511627776;"Group"
"2023-07-30";"98@anonimo.com";"False";;180;"2480676e-09f5-4cb1-8416-1a57249a6efa";"https://lanlinkonline.sharepoint.com/sites/AGEprojetos";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1539698;1099511627776;"Group"
"2023-07-30";"2544@anonimo.com";"False";"2019-07-15";180;"24a4dc49-1832-43ee-95f8-8c662716ea89";"https://lanlinkonline.sharepoint.com/sites/RTC-SAM";;;"True";"None";"BRA";8;0;0;0;0;0;0;0;4486055;1099511627776;"Group"
"2023-07-30";"5175@anonimo.com";"False";;180;"24ad08cb-a877-4fb7-9d34-6217bc383409";"https://lanlinkonline.sharepoint.com/sites/pessoal";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1480895;1099511627776;"Group"
"2023-07-30";"619@anonimo.com";"False";"2021-01-21";180;"24b68267-9a0a-48cf-9da8-a1c6f1aeb61d";"https://lanlinkonline.sharepoint.com/sites/DPU";;;"True";"None";"BRA";34;0;0;0;0;0;0;0;8125726;1099511627776;"Group"
"2023-07-30";"389@anonimo.com";"False";"2022-04-05";180;"24f55fe5-a5c2-48b7-b832-57482f5d60db";"https://lanlinkonline.sharepoint.com/sites/CHESF-TreinamentoOffice365-ADM";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1568404;1099511627776;"Group"
"2023-07-30";"4115@anonimo.com";"False";"2020-10-14";180;"251a38f7-84af-486b-9098-c5f91288fdbb";"https://lanlinkonline.sharepoint.com/sites/flashwedoecmc";;;"True";"None";"BRA";16;0;0;0;0;0;0;0;2195726;1099511627776;"Group"
"2023-07-30";"3769@anonimo.com";"False";;180;"251beea3-1087-4870-bb51-da1180722355";"https://lanlinkonline.sharepoint.com/sites/dashboardscgs";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1439086;1099511627776;"Group"
"2023-07-30";"757@anonimo.com";"False";"2022-04-18";180;"251cb51c-5345-4599-b918-abebebf8b8d1";"https://lanlinkonline.sharepoint.com/sites/EquipedeStorage-FOR";;;"True";"None";"BRA";15;0;0;0;0;0;0;0;277838432;1099511627776;"Group"
"2023-07-30";"2975@anonimo.com";"False";"2021-01-24";180;"25412c8d-5b1f-4f2b-926c-b69c067e5fa5";"https://lanlinkonline.sharepoint.com/sites/Teste580";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1520352;1099511627776;"Group"
"2023-07-30";"91@anonimo.com";"False";;180;"2553d78a-1225-406c-be63-f00046cfee06";"https://lanlinkonline.sharepoint.com/sites/AESDEPROJETO-CLIENTE";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1457287;1099511627776;"Group"
"2023-07-30";"2248@anonimo.com";"False";"2020-10-16";180;"2565f102-c095-485b-814b-7d1763cc38cf";"https://lanlinkonline.sharepoint.com/sites/O365MPBA";;;"True";"None";"BRA";11;0;0;0;0;0;0;0;7599073;1099511627776;"Group"
"2023-07-30";"764@anonimo.com";"False";"2023-07-30";180;"258b8cf8-2594-4367-832e-262de586d4e1";"https://lanlinkonline.sharepoint.com/sites/EscritriodeProcessos";;;"True";"None";"BRA";588;286;545;17;0;69;17;85;37851717354;1099511627776;"Group"
"2023-07-30";"2793@anonimo.com";"False";;180;"25954611-7077-4933-974e-f7c12a02e13a";"https://lanlinkonline.sharepoint.com/sites/TESTE606";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1617319;1099511627776;"Group"
"2023-07-30";"2211@anonimo.com";"False";;180;"25a9861a-2b42-4e29-9cd6-ff7b2d2966c7";"https://lanlinkonline.sharepoint.com/sites/MrPlot";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1437090;1099511627776;"Group"
"2023-07-30";"2482@anonimo.com";"False";"2020-10-20";180;"25cfd361-681e-4ff7-be15-a28ff5a97012";"https://lanlinkonline.sharepoint.com/sites/ProjetodeExpansaoMicrosoft";;;"True";"None";"BRA";14;0;0;0;0;0;0;0;15314792;1099511627776;"Group"
"2023-07-30";"2625@anonimo.com";"False";;180;"25cfe126-e526-45b4-9764-fc4651acb541";"https://lanlinkonline.sharepoint.com/sites/SEBRAE-MONITORAMENTOCHATBOT";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1491836;1099511627776;"Group"
"2023-07-30";"2685@anonimo.com";"False";"2023-05-15";180;"25d3bee1-ada1-42de-8884-d946f71db685";"https://lanlinkonline.sharepoint.com/sites/SaladeReuniaoTrustControl";;;"True";"None";"BRA";2;1;8;2;0;0;0;0;1677425;1099511627776;"Group"
"2023-07-30";"2062@anonimo.com";"False";"2022-09-12";180;"25d9f21c-bada-4b9e-9436-5cce0ecc60a4";"https://lanlinkonline.sharepoint.com/sites/Leads-ComercialPrivado";;;"True";"None";"BRA";7;0;0;0;0;0;0;0;1790289;1099511627776;"Group"
"2023-07-30";"2573@anonimo.com";"False";"2020-10-13";180;"25eaebd5-0f00-46c3-b317-d64a370ec3d9";"https://lanlinkonline.sharepoint.com/sites/RegistrodePrecosEtice";;;"True";"None";"BRA";6;0;0;0;0;0;0;0;1867771;1099511627776;"Group"
"2023-07-30";"2792@anonimo.com";"False";;180;"2616b45d-e785-4fde-b0d4-a68c1a98707b";"https://lanlinkonline.sharepoint.com/sites/TESTE560";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1458115;1099511627776;"Group"
"2023-07-30";"2384@anonimo.com";"False";;180;"26378af2-b54d-4d5e-aa23-a43946c3cbaf";"https://lanlinkonline.sharepoint.com/sites/PoloInterior";;;"True";"None";"BRA";6;0;0;0;0;0;0;0;2902895;1099511627776;"Group"
"2023-07-30";"2061@anonimo.com";"False";"2022-08-30";180;"2665736d-bec6-4572-8e0c-a1a9a6415570";"https://lanlinkonline.sharepoint.com/sites/LeANLINK";;;"True";"None";"BRA";15;0;0;0;0;0;0;0;18271341;1099511627776;"Group"
"2023-07-30";"2797@anonimo.com";"False";;180;"266b7b51-b4be-443e-aa97-3f4107378f87";"https://lanlinkonline.sharepoint.com/sites/TESTE83";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1458150;1099511627776;"Group"
"2023-07-30";"627@anonimo.com";"False";"2021-06-24";180;"26a0f3cd-1fce-45d1-848f-37e6eb7d0f1a";"https://lanlinkonline.sharepoint.com/sites/Dados-BOTs";;;"True";"None";"BRA";5;0;0;0;0;0;0;0;3394657;1099511627776;"Group"
"2023-07-30";"2620@anonimo.com";"False";"2023-07-30";180;"26b53624-13a4-4bbe-95e2-6e9e70306c90";"https://lanlinkonline.sharepoint.com/sites/SDR";;;"True";"None";"BRA";5990;1;16;3;0;0;0;0;5307921538;1099511627776;"Group"
"2023-07-30";"1572@anonimo.com";"False";;180;"26bf3d29-6774-4826-98d0-be734c52c2f7";"https://lanlinkonline.sharepoint.com/sites/FortebrasilCylance";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1453967;1099511627776;"Group"
"2023-07-30";"52@anonimo.com";"False";;180;"26c292c0-666f-43e9-98a1-f9e743f5eec7";"https://lanlinkonline.sharepoint.com/sites/97239RMILETCOMERCIODECALCADOSLTDA";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1450833;1099511627776;"Group"
"2023-07-30";"2527@anonimo.com";"False";"2023-07-30";180;"26ef9928-5ac8-4c7d-86a8-96018ec7163f";"https://lanlinkonline.sharepoint.com/sites/RNSAmaggi";;;"True";"None";"BRA";30;3;12;4;0;0;0;1;3022411848;1099511627776;"Group"
"2023-07-30";"2111@anonimo.com";"False";"2023-06-02";180;"2708e078-9ee9-4395-8801-98dd09814535";"https://lanlinkonline.sharepoint.com/sites/MJSP-PortfliodeProjetos";;;"True";"None";"BRA";17;1;1;1;0;0;0;0;133196633;1099511627776;"Group"
"2023-07-30";"2971@anonimo.com";"False";"2022-09-01";180;"270caca8-646b-4c1b-8eff-93963b3a79d5";"https://lanlinkonline.sharepoint.com/sites/Teste537";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;3290241;1099511627776;"Group"
"2023-07-30";"3141@anonimo.com";"False";"2021-05-26";180;"273598b9-7f7e-48eb-bc43-b596f979ca1e";"https://lanlinkonline.sharepoint.com/sites/WORKSHOP11.03";;;"True";"None";"BRA";5;0;0;0;0;0;0;0;1690338;1099511627776;"Group"
"2023-07-30";"1618@anonimo.com";"False";"2023-07-25";180;"27492b9f-f5b0-475f-ba46-cf4799e5a134";"https://lanlinkonline.sharepoint.com/sites/GestoSEPLAG1N";;;"True";"None";"BRA";63;12;2;2;0;0;0;0;37852456;1099511627776;"Group"
"2023-07-30";"722@anonimo.com";"False";"2020-10-16";180;"275b8c9c-9fe4-4ba8-8030-51e9bb07f3a3";"https://lanlinkonline.sharepoint.com/sites/EngenhariaLiderana";;;"True";"None";"BRA";3;0;0;0;0;0;0;0;3989596;1099511627776;"Group"
"2023-07-30";"599@anonimo.com";"False";;180;"275bd883-0d12-481b-929f-470874a60c99";"https://lanlinkonline.sharepoint.com/sites/DESLIGAMENTOS_ACOMPANHAMENTO";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1458781;1099511627776;"Group"
"2023-07-30";"502@anonimo.com";"False";;180;"27634a3d-b9dd-4b32-bf1c-88772eb26580";"https://lanlinkonline.sharepoint.com/sites/Cliente-TJSC";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1492202;1099511627776;"Group"
"2023-07-30";"3428@anonimo.com";"False";"2020-10-19";180;"2796ae8d-6691-4824-85ae-3baa20bfd32c";"https://lanlinkonline.sharepoint.com/sites/appspwrbi";;;"True";"None";"BRA";11;0;0;0;0;0;0;0;19537599;1099511627776;"Group"
"2023-07-30";"124@anonimo.com";"False";"2022-06-02";180;"27bbb4fa-ae7c-44cf-bab1-379a905c7c8f";"https://lanlinkonline.sharepoint.com/sites/AZ-900EMENTA";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1593549;1099511627776;"Group"
"2023-07-30";"3114@anonimo.com";"False";;180;"27c5d618-f250-4aa7-b90d-837537842ea2";"https://lanlinkonline.sharepoint.com/sites/UFMA-Selees";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1458268;1099511627776;"Group"
"2023-07-30";"1995@anonimo.com";"False";"2023-06-02";180;"2818ec23-9145-4f70-b6a9-ab6cf76934e7";"https://lanlinkonline.sharepoint.com/sites/JFRN-N1N2";;;"True";"None";"BRA";2;1;1;1;0;0;0;0;1617656;1099511627776;"Group"
"2023-07-30";"2982@anonimo.com";"False";"2022-09-20";180;"283c53ac-b3e1-4f1a-9ad6-ca14dc9ab3e5";"https://lanlinkonline.sharepoint.com/sites/Teste878";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1533041;1099511627776;"Group"
"2023-07-30";"1912@anonimo.com";"False";"2022-07-27";180;"285adf8c-b78d-4071-845a-209440342e7c";"https://lanlinkonline.sharepoint.com/sites/Hyper-VLanlink";;;"True";"None";"BRA";7;0;0;0;0;0;0;0;1807442;1099511627776;"Group"
"2023-07-30";"2950@anonimo.com";"False";;180;"2871a4c3-4adc-4e3f-a318-fcbfc6f69180";"https://lanlinkonline.sharepoint.com/sites/Teste0134";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1447375;1099511627776;"Group"
"2023-07-30";"2934@anonimo.com";"False";;180;"28c97224-b6ca-4237-a4a4-f5fd57235b0f";"https://lanlinkonline.sharepoint.com/sites/TerminalPorturioCotegipeSA";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1453043;1099511627776;"Group"
"2023-07-30";"3143@anonimo.com";"False";;180;"28e7849b-1ed5-4ff2-98d5-57ff7b1f2613";"https://lanlinkonline.sharepoint.com/sites/WORKSHOP2910PLANNER";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1459783;1099511627776;"Group"
"2023-07-30";"520@anonimo.com";"False";"2021-01-27";180;"28ee2580-0fa1-45e8-a865-052334c3d843";"https://lanlinkonline.sharepoint.com/sites/ComplementaresABONO";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1510761;1099511627776;"Group"
"2023-07-30";"1921@anonimo.com";"False";;180;"28fd91d8-d29a-44ed-b092-78e5e53616de";"https://lanlinkonline.sharepoint.com/sites/IMPLANTAOWIIPO";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1457622;1099511627776;"Group"
"2023-07-30";"3161@anonimo.com";"False";;180;"28fe3c72-6675-4cee-8dd2-294b948c2f79";"https://lanlinkonline.sharepoint.com/sites/WorkshopDER";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1657340;1099511627776;"Group"
"2023-07-30";"2956@anonimo.com";"False";;180;"292f5fd1-1ea1-4620-be70-82c1ed05ab8f";"https://lanlinkonline.sharepoint.com/sites/Teste2710";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1511850;1099511627776;"Group"
"2023-07-30";"2653@anonimo.com";"False";;180;"294287c7-f661-4594-88d8-c19ac643e667";"https://lanlinkonline.sharepoint.com/sites/SEMEC";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1454579;1099511627776;"Group"
"2023-07-30";"2535@anonimo.com";"False";"2021-05-05";180;"295ba7f5-8eb4-48ca-91d7-550597808a07";"https://lanlinkonline.sharepoint.com/sites/RTC-Cybersecurity";;;"True";"None";"BRA";4;0;0;0;0;0;0;0;1622327;1099511627776;"Group"
"2023-07-30";"125@anonimo.com";"False";"2020-10-13";180;"2993996e-759c-4641-b136-7453cbe14fdb";"https://lanlinkonline.sharepoint.com/sites/AZURESAS";;;"True";"None";"BRA";11;0;0;0;0;0;0;0;10042333;1099511627776;"Group"
"2023-07-30";"2314@anonimo.com";"False";"2021-11-30";180;"29b6319b-78a3-4d3c-a38e-a81f04aa5de9";"https://lanlinkonline.sharepoint.com/sites/PROJETOTRUSTATRATIS";;;"True";"None";"BRA";18;0;0;0;0;0;0;0;66174909;1099511627776;"Group"
"2023-07-30";"4345@anonimo.com";"False";;180;"29c7c60d-b3f7-48bd-a97f-7db6ba4b566f";"https://lanlinkonline.sharepoint.com/sites/homologtestedlp";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1458421;1099511627776;"Group"
"2023-07-30";"2240@anonimo.com";"False";"2020-03-25";180;"29db3a05-a5f5-4b6e-8b87-e58ae0240d27";"https://lanlinkonline.sharepoint.com/sites/NovidadesTeams";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1578163;1099511627776;"Group"
"2023-07-30";"2771@anonimo.com";"False";"2023-07-03";180;"29f763b9-427a-4756-a307-2b71eb94ae8c";"https://lanlinkonline.sharepoint.com/sites/TACTIUM";;;"True";"None";"BRA";186;1;0;0;0;0;0;0;10242674740;1099511627776;"Group"
"2023-07-30";"2811@anonimo.com";"False";"2022-10-07";180;"2a01e139-c489-402c-88b9-fd22f2f77bb0";"https://lanlinkonline.sharepoint.com/sites/TI-PRODAM-AM-Workshop";;;"True";"None";"BRA";6;0;0;0;0;0;0;0;2956070;1099511627776;"Group"
"2023-07-30";"387@anonimo.com";"False";;180;"2a2f2a1e-a972-44eb-b44e-ae7c19a2082f";"https://lanlinkonline.sharepoint.com/sites/CHESF-M365";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1459422;1099511627776;"Group"
"2023-07-30";"2541@anonimo.com";"False";;180;"2a338e2e-fd13-4623-a409-2ee93b337bbd";"https://lanlinkonline.sharepoint.com/sites/RTC-REC";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1437445;1099511627776;"Group"
"2023-07-30";"1517@anonimo.com";"False";"2021-10-19";180;"2a37894a-8977-4990-92fb-332e41e7b1d1";"https://lanlinkonline.sharepoint.com/sites/FARIASBRITO755";;;"True";"None";"BRA";10;0;0;0;0;0;0;0;1719472;1099511627776;"Group"
"2023-07-30";"597@anonimo.com";"False";"2023-05-03";180;"2a4aa39d-49e0-4c44-8c67-f7ee0a2bc27c";"https://lanlinkonline.sharepoint.com/sites/DER-Workshop";;;"True";"None";"BRA";2;1;1;1;0;0;0;0;2336041;1099511627776;"Group"
"2023-07-30";"2296@anonimo.com";"False";;180;"2acf901c-dc85-4baf-b770-f3f5d249a180";"https://lanlinkonline.sharepoint.com/sites/PLANOPRESIDENTE";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1454466;1099511627776;"Group"
"2023-07-30";"93@anonimo.com";"False";;180;"2ad3cba3-a222-4112-bab5-9cbf547fe00f";"https://lanlinkonline.sharepoint.com/sites/AGE2";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1508317;1099511627776;"Group"
"2023-07-30";"711@anonimo.com";"False";;180;"2ad65d20-37c0-45dd-a9b7-970d7ec34716";"https://lanlinkonline.sharepoint.com/sites/Embasa62";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1450794;1099511627776;"Group"
"2023-07-30";"2905@anonimo.com";"False";;180;"2aff07c3-f143-4b13-a880-b03da6e21118";"https://lanlinkonline.sharepoint.com/sites/TVTamba";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1508204;1099511627776;"Group"
"2023-07-30";"2582@anonimo.com";"False";"2022-11-10";180;"2b0f0c5b-7893-4d8f-97f7-8a29be537016";"https://lanlinkonline.sharepoint.com/sites/RepasseRairan";;;"True";"None";"BRA";8;0;0;0;0;0;0;0;388151679;1099511627776;"Group"
"2023-07-30";"267@anonimo.com";"False";"2021-03-17";180;"2b77e483-6e09-47a3-a275-7567df2283c5";"https://lanlinkonline.sharepoint.com/sites/BA-Conciliao";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1512544;1099511627776;"Group"
"2023-07-30";"2941@anonimo.com";"False";;180;"2b7c2f90-5cbb-4b3b-880a-687ab381bff8";"https://lanlinkonline.sharepoint.com/sites/Test502";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1501192;1099511627776;"Group"
"2023-07-30";"2365@anonimo.com";"False";;180;"2b9253fc-75e3-471d-a8a4-981dfed7eecf";"https://lanlinkonline.sharepoint.com/sites/PlanoSEBRAE-CE";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1455269;1099511627776;"Group"
"2023-07-30";"2307@anonimo.com";"False";;180;"2b9a8fcc-afb3-45ae-8588-1e6af59234b5";"https://lanlinkonline.sharepoint.com/sites/PRODAMcomTeams";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1572340;1099511627776;"Group"
"2023-07-30";"3777@anonimo.com";"False";;180;"2bb0684f-0213-46ee-9951-2359bce46282";"https://lanlinkonline.sharepoint.com/sites/datateam";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1457904;1099511627776;"Group"
"2023-07-30";"21@anonimo.com";"False";;180;"2bb9fb0f-875f-4070-808b-c77619df4854";"https://lanlinkonline.sharepoint.com/sites/21ContabilidadeCarlosEduardo";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1448455;1099511627776;"Group"
"2023-07-30";"2225@anonimo.com";"False";"2018-10-26";180;"2bd9e256-cf6c-4281-a710-6f0892ff3524";"https://lanlinkonline.sharepoint.com/sites/NOTAS";;;"True";"None";"BRA";5;0;0;0;0;0;0;0;2464309;1099511627776;"Group"
"2023-07-30";"3103@anonimo.com";"False";"2023-07-03";180;"2be3509b-3d90-4619-87d0-1cad2ee35772";"https://lanlinkonline.sharepoint.com/sites/TrustControl-PsVenda";;;"True";"None";"BRA";35;1;2;1;0;0;0;0;51916701;1099511627776;"Group"
"2023-07-30";"106@anonimo.com";"False";"2022-10-24";180;"2bf14eb3-15a5-4d1e-bb53-7b7bc2ae01cc";"https://lanlinkonline.sharepoint.com/sites/ANEELLLKClass";;;"True";"None";"BRA";4;0;0;0;0;0;0;0;1579241;1099511627776;"Group"
"2023-07-30";"3612@anonimo.com";"False";"2023-04-02";180;"2c448295-67f5-4638-b680-3706aec5c697";"https://lanlinkonline.sharepoint.com/sites/CDP-Lanlink";;;"True";"None";"BRA";16;1;1;1;0;0;0;0;121286608;1099511627776;"Group"
"2023-07-30";"583@anonimo.com";"False";"2020-05-20";180;"2c887583-8fc2-405a-8ba2-24193b771f81";"https://lanlinkonline.sharepoint.com/sites/CpiadeOperaesdeteste";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1464020;1099511627776;"Group"
"2023-07-30";"3035@anonimo.com";"False";"2022-09-28";180;"2cc9297c-2550-4866-bcca-ac92f856c7f3";"https://lanlinkonline.sharepoint.com/sites/Testedeaudincia";;;"True";"None";"BRA";9;0;0;0;0;0;0;0;6967681;1099511627776;"Group"
"2023-07-30";"1927@anonimo.com";"False";;180;"2cee98e0-8807-4fbb-9d8d-1377e92cedf0";"https://lanlinkonline.sharepoint.com/sites/IPSEMG-OPERAO";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1545752;1099511627776;"Group"
"2023-07-30";"3969@anonimo.com";"False";"2023-06-29";180;"2cfa12c6-c264-4991-a0e1-c7f62b138c00";"https://lanlinkonline.sharepoint.com/sites/eu399";;;"True";"None";"BRA";6;4;0;0;0;0;0;0;4401649;1099511627776;"Group"
"2023-07-30";"2802@anonimo.com";"False";;180;"2cfa5afa-365c-4019-9789-12cfe2a625a9";"https://lanlinkonline.sharepoint.com/sites/TESTEPLANO1910";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1546011;1099511627776;"Group"
"2023-07-30";"2268@anonimo.com";"False";"2022-08-02";180;"2d19b1be-b4ef-476f-bd51-09a818959f6e";"https://lanlinkonline.sharepoint.com/sites/OperaoAmaggi";;;"True";"None";"BRA";4;0;0;0;0;0;0;0;1669660;1099511627776;"Group"
"2023-07-30";"1609@anonimo.com";"False";"2023-01-10";180;"2d334ed5-fdb2-40bf-9091-f7376139f4c4";"https://lanlinkonline.sharepoint.com/sites/GestoCGS";;;"True";"None";"BRA";13;0;0;0;0;0;0;0;7367915;1099511627776;"Group"
"2023-07-30";"3863@anonimo.com";"False";"2019-11-18";180;"2d565089-73a5-45dc-8754-1144e49b1c17";"https://lanlinkonline.sharepoint.com/sites/eVENTO";;;"True";"None";"BRA";1;0;0;0;0;0;0;0;1464172;1099511627776;"Group"
"2023-07-30";"2330@anonimo.com";"False";;180;"2d5714d0-7748-4f33-92dc-9f2c5c959dd5";"https://lanlinkonline.sharepoint.com/sites/Pendenciascomagesto";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1459461;1099511627776;"Group"
"2023-07-30";"2984@anonimo.com";"False";;180;"2d74c70f-d7d1-4e54-b1a9-cb4b8d4d314d";"https://lanlinkonline.sharepoint.com/sites/Teste899";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1508795;1099511627776;"Group"
"2023-07-30";"194@anonimo.com";"False";"2020-10-19";180;"2d93e087-b4ff-4228-9f5d-47363e64dcfd";"https://lanlinkonline.sharepoint.com/sites/ApresentaoSebrae";;;"True";"None";"BRA";5;0;0;0;0;0;0;0;21103226;1099511627776;"Group"
"2023-07-30";"3135@anonimo.com";"False";;180;"2d9b7a72-a058-4296-a663-ad61168680a9";"https://lanlinkonline.sharepoint.com/sites/VisitaaoclienteMPCE";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1453335;1099511627776;"Group"
"2023-07-30";"2450@anonimo.com";"False";"2023-07-04";180;"2dc7cb0b-1cfb-4a71-8ec9-46f236ace62e";"https://lanlinkonline.sharepoint.com/sites/ProjetoJFRN";;;"True";"None";"BRA";44;40;45;2;0;0;0;0;49151994;1099511627776;"Group"
"2023-07-30";"2084@anonimo.com";"False";"2023-07-28";180;"2dcfcf55-e2fc-4d19-a784-63cf45562ebc";"https://lanlinkonline.sharepoint.com/sites/LogsticaLLK";;;"True";"None";"BRA";18699;1528;33;6;0;5;0;6;34842722168;1099511627776;"Group"
"2023-07-30";"4981@anonimo.com";"False";;180;"2ddda132-8024-48d9-a8ce-6d1b40b5c9bc";"https://lanlinkonline.sharepoint.com/sites/medlynxpbie";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1452716;1099511627776;"Group"
"2023-07-30";"3137@anonimo.com";"False";;180;"2df425df-0fb9-4337-9bdd-35ec51c8e7ca";"https://lanlinkonline.sharepoint.com/sites/WASHINGTON-PESSOAL";;;"True";"None";"BRA";2;0;0;0;0;0;0;0;1542949;1099511627776;"Group"
"2023-07-30";"2890@anonimo.com";"False";;180;"2dfb6b20-c251-402c-b300-542ec67d2bfa";"https://lanlinkonline.sharepoint.com/sites/TRF5";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1453579;1099511627776;"Group"
"2023-07-30";"2509@anonimo.com";"False";;180;"2e2420f8-fa4b-40c3-b0f6-b7c4849129c2";"https://lanlinkonline.sharepoint.com/sites/RCHidropneumticaEIRELI";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1452847;1099511627776;"Group"
"2023-07-30";"5648@anonimo.com";"False";;180;"2e49cb00-5eaa-4851-b0a7-d7eef1546260";"https://lanlinkonline.sharepoint.com/sites/teste3602";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1511838;1099511627776;"Group"
"2023-07-30";"2915@anonimo.com";"False";;180;"2e4fa01e-17bd-4701-9ed8-dd1cb72d1790";"https://lanlinkonline.sharepoint.com/sites/TarefasGEC";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1436880;1099511627776;"Group"
"2023-07-30";"2386@anonimo.com";"False";;180;"2e8db39d-cf30-46f9-a5a5-0690b441ab15";"https://lanlinkonline.sharepoint.com/sites/PoloTJRN";;;"True";"None";"BRA";0;0;0;0;0;0;0;0;1457505;1099511627776;"Group"
